step,loss,train_epe,train_bad1,val_epe,val_bad1,val_bad2,val_d1,val_resize_epe,val_resize_bad1,val_crop_epe,val_crop_bad1,lr,elapsed_s,peak_gb
3000,24.87114350318909,2.0825587630271913,41.768603553771975,1.9849041265249252,40.249283742904666,24.0953328704834,15.670699031352997,1.9849041265249252,40.249283742904666,3.8538561832904814,61.598651027679445,0.00019957838663729196,915.9278588294983,9.468888064
3050,25.685011520385743,2.266257791519165,44.62946182250977,,,,,,,,,0.00019956422658735958,930.635223865509,9.468888064
3100,20.051530532836914,1.9351240444183349,41.22194610595703,,,,,,,,,0.00019954983320959839,944.7435464859009,9.468888064
3150,24.858501052856447,2.143182318210602,41.57831016540527,,,,,,,,,0.0001995352065395228,958.8548452854156,9.468888064
3200,21.812611122131347,1.9765230369567872,39.97526844024658,,,,,,,,,0.00019952034661322254,973.1184914112091,9.468888064
3250,22.806803226470947,2.040446798801422,40.06033752441406,,,,,,,,,0.00019950525346736295,987.2356517314911,9.468888064
3300,21.340611419677735,1.9396392905712128,39.60418670654297,,,,,,,,,0.00019948992713918502,1001.3503527641296,9.468888064
3350,20.757679920196534,1.9027509522438049,38.62634464263916,,,,,,,,,0.00019947436766650487,1015.4585571289062,9.468888064
3400,21.667837772369385,1.9705516648292543,40.29525138854981,,,,,,,,,0.00019945857508771395,1029.5761251449585,9.468888064
3450,22.005791969299317,1.9746328282356262,38.8495463180542,,,,,,,,,0.00019944254944177886,1043.694717168808,9.468888064
3500,20.974850053787232,1.9279964613914489,39.09204906463623,,,,,,,,,0.00019942629076824122,1057.819438457489,9.468888064
3550,21.03447500228882,1.9325116395950317,39.827610397338866,,,,,,,,,0.00019940979910721776,1071.9334008693695,9.468888064
3600,17.899303598403932,1.7483007884025574,36.73098747253418,,,,,,,,,0.00019939307449939997,1086.0480816364288,9.468888064
3650,23.390763492584227,2.0254490685462954,38.94432571411133,,,,,,,,,0.0001993761169860542,1100.1582434177399,9.468888064
3700,20.26546989440918,1.934844024181366,38.812797164916994,,,,,,,,,0.00019935892660902143,1114.264122724533,9.468888064
3750,22.986695442199707,2.0112632083892823,40.35766235351562,,,,,,,,,0.0001993415034107172,1128.3862767219543,9.468888064
3800,18.763306894302367,1.8519757103919983,38.62939247131348,,,,,,,,,0.00019932384743413152,1142.5052502155304,9.468888064
3850,20.558123054504396,1.9355233812332153,39.19458843231201,,,,,,,,,0.00019930595872282868,1156.6269817352295,9.468888064
3900,19.73571102142334,1.8726980876922608,38.079614791870114,,,,,,,,,0.00019928783732094745,1170.7518672943115,9.468888064
3950,19.865730171203612,1.857616991996765,38.18394153594971,,,,,,,,,0.0001992694832732004,1184.8584983348846,9.468888064
4000,19.671691255569456,1.8248866844177245,36.753609313964844,1.7333107236027718,36.96864007949829,21.118920862674713,13.334753390550613,1.7333107236027718,36.96864007949829,3.783469894528389,60.9798097038269,0.0001992508966248744,1210.114827632904,9.468888064
4050,19.064928522109984,1.8157983303070069,36.55661998748779,,,,,,,,,0.00019923207742183024,1224.78635597229,9.468888064
4100,19.343332529067993,1.8490349197387694,37.835961532592776,,,,,,,,,0.0001992130257105024,1238.9034583568573,9.468888064
4150,19.834136390686034,1.8256617045402528,36.20042121887207,,,,,,,,,0.0001991937415378991,1253.0239534378052,9.468888064
4200,19.456981143951417,1.8494366931915283,38.021816177368166,,,,,,,,,0.00019917422495160207,1267.1274182796478,9.468888064
4250,18.412471847534178,1.788950433731079,36.22069686889648,,,,,,,,,0.0001991544759997665,1281.3916862010956,9.468888064
4300,17.52741291999817,1.7539743971824646,36.05479522705078,,,,,,,,,0.0001991344947311211,1295.4967832565308,9.468888064
4350,19.13374129295349,1.7872741675376893,36.535068588256834,,,,,,,,,0.0001991142811949675,1309.6249232292175,9.468888064
4400,18.327237005233766,1.7581748402118682,35.49429302215576,,,,,,,,,0.0001990938354411808,1323.7454433441162,9.468888064
4450,18.215985546112062,1.7368553352355958,34.61595863342285,,,,,,,,,0.00019907315752020868,1337.8582084178925,9.468888064
4500,21.768311138153077,1.9204076957702636,36.88529479980469,,,,,,,,,0.00019905224748307195,1351.9630427360535,9.468888064
4550,19.65289701461792,1.8167663550376891,36.09912494659424,,,,,,,,,0.00019903110538136402,1366.0673916339874,9.468888064
4600,19.50333833694458,1.7889699125289917,35.60085033416748,,,,,,,,,0.0001990097312672508,1380.174040555954,9.468888064
4650,15.502658920288086,1.5897377848625183,32.86590335845947,,,,,,,,,0.00019898812519347095,1394.2704319953918,9.468888064
4700,18.83834246635437,1.7835135340690613,35.69514793395996,,,,,,,,,0.0001989662872133354,1408.3883905410767,9.468888064
4750,18.711231813430786,1.805345059633255,35.87325038909912,,,,,,,,,0.00019894421738072713,1422.5037231445312,9.468888064
4800,19.030081939697265,1.807374231815338,36.26971809387207,,,,,,,,,0.000198921915750101,1436.6086614131927,9.468888064
4850,19.829120597839356,1.7948961997032165,35.45349746704102,,,,,,,,,0.0001988993823764844,1450.7121222019196,9.468888064
4900,18.960075721740722,1.7821348190307618,35.33214942932129,,,,,,,,,0.00019887661731547596,1464.8500711917877,9.468888064
4950,20.062292098999023,1.8203021419048309,36.32173065185547,,,,,,,,,0.0001988536206232462,1478.9728548526764,9.468888064
5000,18.2377472114563,1.8006988954544068,37.61126949310303,1.592092263698578,32.44791277885437,18.99271045923233,12.343422437906264,1.592092263698578,32.44791277885437,3.4716444426774977,55.99756252288818,0.00019883039235653736,1504.2751128673553,9.468888064
5050,18.62327097892761,1.811802432537079,36.81581413269043,,,,,,,,,0.0001988069325726627,1518.9819395542145,9.468888064
5100,15.591835699081422,1.6133447647094727,33.644604225158695,,,,,,,,,0.00019878324132950703,1533.082362651825,9.468888064
5150,17.9874054145813,1.6968541550636291,34.30159507751465,,,,,,,,,0.00019875931868552617,1547.1997113227844,9.468888064
5200,19.360920429229736,1.7641983580589295,34.87675552368164,,,,,,,,,0.00019873516469974677,1561.317292690277,9.468888064
5250,17.903727378845215,1.7061037373542787,34.77116542816162,,,,,,,,,0.0001987107794317663,1575.406047821045,9.468888064
5300,16.58719906806946,1.6861225366592407,34.86410949707031,,,,,,,,,0.00019868616294175322,1589.647075176239,9.468888064
5350,18.064765243530275,1.7266432642936707,34.675050811767576,,,,,,,,,0.00019866131529044616,1603.7569897174835,9.468888064
5400,20.420629692077636,1.8423566555976867,35.81267673492432,,,,,,,,,0.0001986362365391541,1617.8631503582,9.468888064
5450,17.04124915122986,1.7155248284339906,34.61025619506836,,,,,,,,,0.00019861092674975652,1631.9671442508698,9.468888064
5500,18.2573849773407,1.7500354504585267,34.80637424468994,,,,,,,,,0.0001985853859847029,1646.0725991725922,9.468888064
5550,17.105485191345213,1.6532941365242004,33.33839126586914,,,,,,,,,0.00019855961430701238,1660.1695535182953,9.468888064
5600,17.069477863311768,1.687704039812088,34.35023582458496,,,,,,,,,0.0001985336117802738,1674.270369052887,9.468888064
5650,16.15713525772095,1.6393991541862487,33.750529251098634,,,,,,,,,0.00019850737846864618,1688.3695006370544,9.468888064
5700,14.735090789794922,1.5312454831600188,31.755456581115723,,,,,,,,,0.00019848091443685746,1702.4695949554443,9.468888064
5750,14.882495574951172,1.5609782147407532,32.699285697937015,,,,,,,,,0.00019845421975020502,1716.5602746009827,9.468888064
5800,16.83691774368286,1.6484638142585755,33.466563034057614,,,,,,,,,0.0001984272944745555,1730.6591138839722,9.468888064
5850,16.810390148162842,1.6639687466621398,33.78587863922119,,,,,,,,,0.000198400138676344,1744.7799220085144,9.468888064
5900,19.364065446853637,1.727586932182312,32.78559375762939,,,,,,,,,0.00019837275242257508,1758.8817656040192,9.468888064
5950,18.98205132484436,1.755621416568756,34.09181129455566,,,,,,,,,0.00019834513578082137,1772.9824001789093,9.468888064
6000,16.957307405471802,1.6508204817771912,33.30376979827881,1.5948265835642814,33.73995765209198,19.364652597904204,12.104286717176437,1.5948265835642814,33.73995765209198,3.6510381066799162,55.82380361557007,0.00019831728881922447,1798.2745378017426,9.468888064
6050,19.006959257125853,1.786740849018097,34.73337409973144,,,,,,,,,0.00019828921160649373,1812.9423546791077,9.468888064
6100,14.992296333312987,1.5609195494651795,32.85179851531982,,,,,,,,,0.00019826090421190697,1827.0598607063293,9.468888064
6150,16.06490601539612,1.5837734866142272,32.43521125793457,,,,,,,,,0.00019823236670530974,1841.1588869094849,9.468888064
6200,17.07681523323059,1.6364577460289,32.37585666656494,,,,,,,,,0.00019820359915711573,1855.2603356838226,9.468888064
6250,18.73382381439209,1.780248954296112,34.73326244354248,,,,,,,,,0.00019817460163830592,1869.3671686649323,9.468888064
6300,17.31448850631714,1.6423784065246583,33.043892555236816,,,,,,,,,0.0001981453742204288,1883.4722473621368,9.468888064
6350,16.696535749435427,1.6616813015937806,33.72819232940674,,,,,,,,,0.0001981159169756,1897.7329263687134,9.468888064
6400,17.25905954360962,1.6954073119163513,33.74853733062744,,,,,,,,,0.00019808622997650248,1911.8436772823334,9.468888064
6450,17.197285594940187,1.6947946619987488,33.75023769378662,,,,,,,,,0.00019805631329638593,1925.941412448883,9.468888064
6500,15.086912364959717,1.5617211270332336,32.64503562927246,,,,,,,,,0.00019802616700906683,1940.0372276306152,9.468888064
6550,16.607522087097166,1.6441699075698852,33.5468628692627,,,,,,,,,0.00019799579118892795,1954.1422152519226,9.468888064
6600,17.38590004444122,1.6233641958236695,31.682653770446777,,,,,,,,,0.00019796518591091875,1968.2451872825623,9.468888064
6650,16.727181215286254,1.6349684596061707,33.037859992980955,,,,,,,,,0.00019793435125055493,1982.3498106002808,9.468888064
6700,14.89870057106018,1.5264013481140137,31.202710037231444,,,,,,,,,0.00019790328728391753,1996.446926832199,9.468888064
6750,14.314001274108886,1.472747766971588,30.132067565917968,,,,,,,,,0.00019787199408765412,2010.5687520503998,9.468888064
6800,17.29275686264038,1.6847143602371215,33.23403923034668,,,,,,,,,0.00019784047173897743,2024.6998212337494,9.468888064
6850,15.529230699539184,1.5809998416900635,32.542802009582516,,,,,,,,,0.00019780872031566562,2038.8155987262726,9.468888064
6900,15.23816083908081,1.5517437195777892,32.07404792785645,,,,,,,,,0.0001977767398960624,2052.9338669776917,9.468888064
6950,17.416703119277955,1.6881601071357728,33.636500701904296,,,,,,,,,0.000197744530559076,2067.0559763908386,9.468888064
7000,15.077424449920654,1.5316069221496582,31.00841697692871,1.5216496413946152,33.81876024723053,18.558099427223205,11.435111471414565,1.5216496413946152,33.81876024723053,3.722952575683594,56.160315113067625,0.00019771209238418,2092.359603881836,9.468888064
7050,16.538557443618775,1.6259432721138,32.48001525878906,,,,,,,,,0.00019767942545141228,2107.0538141727448,9.468888064
7100,14.661352682113648,1.5435840857028962,32.6728963470459,,,,,,,,,0.00019764652984137523,2121.1551179885864,9.468888064
7150,17.205409154891967,1.6635119819641113,32.84192077636719,,,,,,,,,0.00019761340563523544,2135.2562458515167,9.468888064
7200,15.406260843276977,1.5598875761032105,31.89433609008789,,,,,,,,,0.00019758005291472367,2149.3675248622894,9.468888064
7250,15.37570281982422,1.5770063591003418,32.10254512786865,,,,,,,,,0.00019754647176213448,2163.4843277931213,9.468888064
7300,16.007192974090575,1.6057009863853455,32.502317390441895,,,,,,,,,0.000197512662260326,2177.6023750305176,9.468888064
7350,17.213208141326906,1.6347144305706025,31.633996734619142,,,,,,,,,0.00019747862449271978,2191.7211644649506,9.468888064
7400,15.442325277328491,1.545806463956833,31.093808784484864,,,,,,,,,0.00019744435854330075,2205.992115497589,9.468888064
7450,16.285701303482057,1.6022948229312897,31.605568351745607,,,,,,,,,0.00019740986449661653,2220.1123695373535,9.468888064
7500,15.952025861740113,1.610580804347992,32.8116312789917,,,,,,,,,0.00019737514243777798,2234.2321820259094,9.468888064
7550,15.844883632659911,1.5994240736961365,32.63057441711426,,,,,,,,,0.0001973401924524581,2248.3446249961853,9.468888064
7600,14.006746892929078,1.479098491668701,30.443815116882323,,,,,,,,,0.00019730501462689257,2262.4598162174225,9.468888064
7650,15.600050802230834,1.574527187347412,32.053397521972656,,,,,,,,,0.00019726960904787932,2276.578315258026,9.468888064
7700,13.351950645446777,1.4686119186878204,31.154372138977052,,,,,,,,,0.00019723397580277802,2290.687971353531,9.468888064
7750,14.841688537597657,1.5049710500240325,30.458420906066895,,,,,,,,,0.00019719811497951014,2304.804908514023,9.468888064
7800,15.204347257614137,1.536846866607666,30.61242057800293,,,,,,,,,0.00019716202666655855,2318.925149679184,9.468888064
7850,17.156801948547365,1.6817707920074463,33.36145259857178,,,,,,,,,0.00019712571095296795,2333.056375980377,9.468888064
7900,15.546703281402587,1.6301258039474487,33.50843307495117,,,,,,,,,0.0001970891679283433,2347.179983854294,9.468888064
7950,14.71071005821228,1.4761823344230651,29.328930931091307,,,,,,,,,0.00019705239768285116,2361.298103094101,9.468888064
8000,15.298787841796875,1.5354566836357117,31.399058265686037,1.4652237299084663,29.780735201835633,17.753438317775725,11.486991304159165,1.4652237299084663,29.780735201835633,3.74396005153656,59.202256259918215,0.00019701540030721848,2386.597904920578,9.468888064
8050,15.398052988052369,1.5480578100681306,31.377089347839355,,,,,,,,,0.00019697817589273245,2401.2928817272186,9.468888064
8100,14.885016918182373,1.5368839752674104,30.559714584350587,,,,,,,,,0.00019694072453124077,2415.402458190918,9.468888064
8150,15.607438850402833,1.5456840121746063,30.00654899597168,,,,,,,,,0.0001969030463151508,2429.506161212921,9.468888064
8200,16.521720714569092,1.5587553346157075,30.39739990234375,,,,,,,,,0.00019686514133742986,2443.619638442993,9.468888064
8250,16.94910529136658,1.6348071694374084,31.7705424118042,,,,,,,,,0.00019682700969160473,2457.7542476654053,9.468888064
8300,15.185022373199462,1.5931575989723206,32.73157978057861,,,,,,,,,0.0001967886514717614,2471.8819444179535,9.468888064
8350,16.510581130981446,1.605100520849228,32.54998359680176,,,,,,,,,0.00019675006677254497,2485.992884874344,9.468888064
8400,14.126451463699341,1.4320254707336426,29.206870460510252,,,,,,,,,0.00019671125568915946,2500.1032795906067,9.468888064
8450,15.08289231300354,1.5007805955410003,30.427673416137694,,,,,,,,,0.0001966722183173673,2514.3432896137238,9.468888064
8500,15.406547470092773,1.5649807715415955,31.534790229797363,,,,,,,,,0.0001966329547534892,2528.454058408737,9.468888064
8550,17.37879919052124,1.6164341723918916,31.377319374084472,,,,,,,,,0.00019659346509440427,2542.57128238678,9.468888064
8600,15.572261190414428,1.5246692669391633,29.90346897125244,,,,,,,,,0.00019655374943754926,2556.696978330612,9.468888064
8650,15.8351904296875,1.5705980479717254,30.982582778930663,,,,,,,,,0.0001965138078809187,2570.837372779846,9.468888064
8700,13.545740823745728,1.459309560060501,30.280315971374513,,,,,,,,,0.00019647364052306418,2584.9443879127502,9.468888064
8750,14.546236305236816,1.4909113585948943,30.306811714172362,,,,,,,,,0.00019643324746309476,2599.0892169475555,9.468888064
8800,13.949750862121583,1.4762612235546113,30.120912551879883,,,,,,,,,0.00019639262880067642,2613.219785451889,9.468888064
8850,13.997307596206666,1.470088232755661,29.82943923950195,,,,,,,,,0.00019635178463603162,2627.3333671092987,9.468888064
8900,13.544337673187256,1.433279128074646,29.691086959838866,,,,,,,,,0.0001963107150699394,2641.4462637901306,9.468888064
8950,15.290519676208497,1.4966348361968995,29.613073768615724,,,,,,,,,0.0001962694202037345,2655.5537111759186,9.468888064
9000,16.014718141555786,1.5845238065719605,31.26244915008545,1.4142852583527565,28.15730188369751,16.809800182580947,11.042863028049469,1.4142852583527565,28.15730188369751,3.5204440224170686,54.831709709167484,0.00019622790013930802,2680.861575126648,9.468888064
9050,15.441150159835816,1.5344789659976958,30.060086936950682,,,,,,,,,0.00019618615497910656,2695.545969247818,9.468888064
9100,15.204942197799683,1.576987693309784,32.4454468536377,,,,,,,,,0.00019614418482613238,2709.6587014198303,9.468888064
9150,13.76050012588501,1.4313338136672973,29.306465759277344,,,,,,,,,0.0001961019897839426,2723.7610778808594,9.468888064
9200,14.606980857849122,1.5374739289283752,30.957167739868165,,,,,,,,,0.00019605956995664907,2737.873945951462,9.468888064
9250,14.80112229347229,1.5249958837032318,31.030446395874023,,,,,,,,,0.00019601692544891864,2751.9947679042816,9.468888064
9300,14.437422351837158,1.4787004244327546,29.99343036651611,,,,,,,,,0.0001959740563659725,2766.114331483841,9.468888064
9350,14.258356676101684,1.4737040901184082,29.661128845214844,,,,,,,,,0.00019593096281358583,2780.2248299121857,9.468888064
9400,14.14577278137207,1.4365698623657226,28.600994834899904,,,,,,,,,0.0001958876448980875,2794.3421478271484,9.468888064
9450,15.699585437774658,1.564475018978119,30.922288131713866,,,,,,,,,0.0001958441027263602,2808.457216501236,9.468888064
9500,16.214950857162474,1.5993103551864625,30.80811954498291,,,,,,,,,0.00019580033640583997,2822.7190086841583,9.468888064
9550,15.41687889099121,1.5284739077091216,29.928491554260255,,,,,,,,,0.00019575634604451585,2836.8284862041473,9.468888064
9600,14.984068059921265,1.4916871106624603,29.427065200805664,,,,,,,,,0.00019571213175092976,2850.936184167862,9.468888064
9650,13.697828712463378,1.4626315128803253,30.227248306274415,,,,,,,,,0.00019566769363417596,2865.0717322826385,9.468888064
9700,16.05227352142334,1.553778430223465,30.420530090332033,,,,,,,,,0.00019562303180390114,2879.179896593094,9.468888064
9750,14.47646954536438,1.4730700027942658,29.424924850463867,,,,,,,,,0.00019557814637030386,2893.28963303566,9.468888064
9800,15.099302263259888,1.5187807881832123,30.33859878540039,,,,,,,,,0.00019553303744413453,2907.4051892757416,9.468888064
9850,15.176065034866333,1.4882256555557252,29.51036392211914,,,,,,,,,0.00019548770513669493,2921.530869245529,9.468888064
9900,13.922885389328004,1.487895106077194,29.956007957458496,,,,,,,,,0.0001954421495598381,2935.639450788498,9.468888064
9950,15.265364599227905,1.505543074607849,29.61238384246826,,,,,,,,,0.00019539637082596772,2949.7439935207367,9.468888064
10000,13.008317365646363,1.4537418615818023,30.884169540405274,1.4026236954331397,29.238446073532103,17.16428835749626,10.992150886654853,1.4026236954331397,29.238446073532103,3.220619111061096,51.445563106536866,0.00019535036904803844,2975.090656042099,9.468888064
10050,13.403709239959717,1.4310748493671417,29.349434661865235,,,,,,,,,0.00019530414433955505,2989.814255952835,9.468888064
10100,14.627344961166381,1.4944807994365692,29.546799850463866,,,,,,,,,0.0001952576968145723,3003.943380355835,9.468888064
10150,14.776072387695313,1.5071449315547942,30.009090232849122,,,,,,,,,0.000195211026587695,3018.066927433014,9.468888064
10200,12.257175750732422,1.3583166813850402,28.498132514953614,,,,,,,,,0.0001951641337740769,3032.184634447098,9.468888064
10250,13.676265926361085,1.4342548620700837,29.68677173614502,,,,,,,,,0.00019511701848942174,3046.296106815338,9.468888064
10300,13.111002950668334,1.3769782018661498,27.77094512939453,,,,,,,,,0.00019506968084998186,3060.4288868904114,9.468888064
10350,14.674520797729492,1.4631130075454712,28.74201477050781,,,,,,,,,0.00019502212097255808,3074.555561542511,9.468888064
10400,15.093486776351929,1.4896339225769042,29.662703437805177,,,,,,,,,0.00019497433897449942,3088.6723248958588,9.468888064
10450,13.795007829666138,1.4542529010772705,29.9191304397583,,,,,,,,,0.00019492633497370367,3102.78590464592,9.468888064
10500,14.011601896286011,1.4337216222286224,28.409269218444823,,,,,,,,,0.00019487810908861558,3116.8898315429688,9.468888064
10550,14.80774305343628,1.490378077030182,29.574582977294924,,,,,,,,,0.00019482966143822777,3131.1671311855316,9.468888064
10600,15.210320034027099,1.520642499923706,30.203989524841308,,,,,,,,,0.00019478099214208006,3145.2804329395294,9.468888064
10650,12.057216262817382,1.3525736916065216,27.87175277709961,,,,,,,,,0.00019473210132025913,3159.4011850357056,9.468888064
10700,13.898745784759521,1.4625797200202941,29.990108070373534,,,,,,,,,0.00019468298909339833,3173.5082783699036,9.468888064
10750,14.304409828186035,1.4747908210754395,29.96799732208252,,,,,,,,,0.00019463365558267698,3187.6198437213898,9.468888064
10800,13.902376489639282,1.492347047328949,30.73621025085449,,,,,,,,,0.00019458410090982076,3201.727712392807,9.468888064
10850,13.862981719970703,1.4100074303150176,28.227004203796387,,,,,,,,,0.00019453432519710083,3215.8817751407623,9.468888064
10900,15.062988300323486,1.4946908497810363,29.149186210632323,,,,,,,,,0.00019448432856733377,3230.018413543701,9.468888064
