step,loss,l1_final,l1_cv,lr,ms_per_step
1850,1.230916063785553,0.6829678189754486,0.08810258574783802,9.352007222068542e-05,318.51925592164736
1900,1.2710562682151794,0.702269297838211,0.08913149021565914,9.306049107561605e-05,318.012762571636
1950,1.1952381134033203,0.6581002628803253,0.08406872726976872,9.258637636176555e-05,317.3602490547376
2000,1.1704812514781953,0.6416460698843003,0.08660155802965164,9.209788810078338e-05,316.7387571334839
2050,1.1352136433124542,0.6335459035634995,0.08055456042289734,9.159519116563164e-05,320.81583720881764
2100,1.0742208015918733,0.5934495484828949,0.08016352526843548,9.107845522493778e-05,321.25424521309986
2150,1.1330284678936005,0.6258562928438187,0.08370047122240067,9.05478546857285e-05,320.48342771308364
2200,1.1149384033679963,0.6105025297403336,0.0820476334542036,9.00035686345645e-05,319.81921954588455
2250,1.05418252825737,0.5833754760026931,0.07841918371617794,8.944578077709579e-05,320.70293702019586
2300,1.1180129289627074,0.6103610545396805,0.08357695780694485,8.887467937605792e-05,320.02272211987037
2350,1.0967699891328813,0.6126689130067825,0.08031346991658211,8.82904571877302e-05,319.3525384334808
2400,1.0909792375564575,0.6037797594070434,0.07878056421875954,8.769331139687717e-05,318.7529530127843
2450,1.10182501912117,0.6062184143066406,0.08004792377352715,8.708344355019548e-05,319.4883467226612
2500,1.1635761320590974,0.6371858817338943,0.08154750071465969,8.646105948828857e-05,318.90850353240967
2550,1.0740167856216432,0.6013295197486878,0.07739434681832791,8.582636927619186e-05,318.5640088249655
2600,1.1896142625808717,0.65702692091465,0.0833634877949953,8.517958713247245e-05,318.0684102498568
2650,1.018208816051483,0.5632764947414398,0.07536622740328312,8.452093135692666e-05,318.81886491235696
2700,1.009053486585617,0.5517669481039047,0.07624123856425286,8.385062425690029e-05,318.4487165345086
2750,1.0325343918800354,0.5714586901664734,0.07589718990027905,8.316889207225607e-05,317.9875967719338
2800,1.0300553965568542,0.5716025263071061,0.0751897519081831,8.247596489901399e-05,317.5636818579265
2850,1.11206578373909,0.605350694656372,0.08029712930321693,8.177207661168998e-05,318.5572998983818
2900,1.022742099761963,0.5598373866081238,0.0750089005380869,8.105746478435946e-05,318.1260164030667
2950,0.9769513022899627,0.538511978983879,0.07260211370885372,8.0332370610472e-05,317.6915072586577
3000,1.1119992232322693,0.6158578372001648,0.0772813779860735,7.959703882144456e-05,317.27422348658246
3050,1.038871066570282,0.5734164386987686,0.07543447867035866,7.885171760406046e-05,320.0769427565278
3100,0.9642161858081818,0.5350904440879822,0.07150629423558712,7.809665851670233e-05,319.6208943090131
3150,1.0223261880874634,0.5704456633329391,0.07509245119988918,7.733211640444682e-05,319.17189794873434
3200,0.9692601656913757,0.5391645467281342,0.07080351941287517,7.655834931305016e-05,318.89423206448555
3250,0.9600435847043991,0.5316146129369735,0.06847612589597701,7.577561840185342e-05,319.5152647311871
3300,1.0106709963083267,0.5529406347870827,0.07533531926572323,7.498418785563685e-05,319.10207892909193
3350,1.0153270506858825,0.5667342668771744,0.07293534703552723,7.418432479545306e-05,318.7579579851521
3400,1.0282609128952027,0.5687793153524399,0.07488987483084202,7.337629918846928e-05,318.4081367885365
3450,0.9605063015222549,0.5233902463316917,0.07094615049660206,7.256038375684883e-05,318.96509903064674
3500,1.001377410888672,0.5500248700380326,0.07455941513180733,7.173685388570291e-05,318.72711644853865
3550,0.9163886052370072,0.5067749264836311,0.06818772047758102,7.09059875301434e-05,318.35689914058634
3600,0.9717548048496246,0.5296611702442169,0.07202462248504161,7.006806512146854e-05,318.7720811367035
3650,0.9108516001701354,0.5063387924432754,0.06639670833945274,6.922336947251248e-05,319.37012835724715
3700,1.0616557562351228,0.5912693893909454,0.07699229098856449,6.837218568219133e-05,319.03689539110337
3750,0.953535407781601,0.5251096659898757,0.06902982398867608,6.75148010392775e-05,318.7273313522339
3800,0.9130069148540497,0.503736093044281,0.06714884355664254,6.665150492543487e-05,318.50939606365404
3850,0.9259995436668396,0.5052832025289535,0.06803063318133354,6.578258871754774e-05,319.0177521148285
3900,1.0602249693870545,0.5839605218172074,0.0753276464343071,6.490834568937613e-05,318.70584714107025
3950,0.9056686472892761,0.49925203263759615,0.06712604224681855,6.402907091257106e-05,318.3742263045492
4000,0.8681161195039749,0.47632148265838625,0.06533286884427071,6.314506115708293e-05,318.0586122274399
4050,0.915679098367691,0.5104557192325592,0.0657446251064539,6.225661479099666e-05,320.10386202070447
4100,0.9361373901367187,0.5168191969394684,0.06899992376565933,6.13640316798275e-05,319.8203324108589
4150,0.9309541124105454,0.5011662942171097,0.07002897456288337,6.046761308531137e-05,319.49177443263045
4200,0.8427626472711564,0.4647864156961441,0.06339508846402168,5.956766156372402e-05,319.58204456738065
4250,1.0005923998355866,0.5556955003738403,0.07050293341279029,5.8664480863763175e-05,320.02330415389116
4300,0.8964111053943634,0.49784133315086365,0.06615904495120048,5.775837582402834e-05,319.702682439671
4350,0.9008243000507354,0.4997001564502716,0.06618304036557675,5.6849652270132584e-05,319.3766910728367
4400,0.9366674041748047,0.5159467625617981,0.06764099024236202,5.5938616911481344e-05,319.65615830638194
4450,0.8232027328014374,0.46066079795360565,0.06093228951096535,5.502557723775285e-05,320.13963790422076
4500,0.985809496641159,0.5487174814939499,0.07043660297989845,5.41108414151152e-05,319.85872560077246
4550,0.9191313707828521,0.499914288520813,0.06713161662220955,5.319471818221512e-05,319.62389039469286
4600,0.8799225407838821,0.4807924449443817,0.06538955077528953,5.227751674597354e-05,319.3669370982958
4650,0.8659468865394593,0.47887684881687165,0.0643333425372839,5.135954667722304e-05,319.7806768519904
4700,0.9012209224700928,0.4931420564651489,0.06476625926792622,5.0441117806222555e-05,319.5295275525844
4750,1.0033826100826264,0.5558955764770508,0.07096413291990757,4.952254011808443e-05,319.38299997229325
4800,0.9072143691778183,0.496596936583519,0.06761255241930485,4.8604123648149314e-05,319.130711009105
4850,0.8410553860664368,0.4658648639917374,0.06181558333337307,4.7686178377343966e-05,319.52914744308316
4900,0.8147604024410248,0.4468201470375061,0.06151740752160549,4.6769014127557636e-05,319.7993848275165
4950,0.9115838527679443,0.5023456478118896,0.06549811258912086,4.585294045707181e-05,319.53577735207296
5000,0.8199667394161224,0.4487942147254944,0.06170546166598797,4.493826655607931e-05,319.2959153175354
5050,0.8761519557237625,0.47496856808662413,0.0645582114905119,4.4025301142327234e-05,321.0323992814168
5100,0.8323717951774597,0.45528574407100675,0.06326178699731827,4.3114352356919725e-05,320.7911131428737
5150,0.8744862008094788,0.4757823449373245,0.06482678428292274,4.220572766031511e-05,320.52732652830844
5200,0.9256913876533508,0.5064101222157479,0.0661147729307413,4.129973372855278e-05,320.27877289515277
5250,0.8627093905210494,0.47527570456266405,0.06353121317923069,4.0396676349745074e-05,320.6363850094023
5300,0.9015096771717072,0.4938249653577805,0.06631272591650486,3.949686032086849e-05,320.3739494197774
5350,0.820995951294899,0.45590223610401154,0.06071376495063305,3.8600589344889706e-05,320.1671268338355
5400,0.8058502757549286,0.44492866218090055,0.05997505620121956,3.7708165928260754e-05,320.4707094475075
5450,0.9075554764270782,0.50324756026268,0.06500919595360756,3.6819891278817976e-05,320.8401644120523
5500,0.8002745532989501,0.4405733245611191,0.060063197314739226,3.5936065204119376e-05,320.6213980588046
5550,0.7752921962738037,0.4324028414487839,0.05766816154122353,3.505698601025454e-05,320.37963789862556
5600,0.9055896484851838,0.4874162620306015,0.06664170064032078,3.4182950401161334e-05,320.1862770318985
5650,0.8991190594434738,0.4861409872770309,0.06635065741837025,3.331425337848339e-05,320.57774944643006
5700,0.8074523568153381,0.4435012882947922,0.06032556556165218,3.245118814200206e-05,320.43690125147504
5750,1.010623277425766,0.5514049780368805,0.07058165758848191,3.159404599067664e-05,320.2298106732576
5800,0.847615350484848,0.46173948645591734,0.06384163349866867,3.074311622432607e-05,320.0197049667095
5850,0.824792891740799,0.45624555051326754,0.06136220864951611,2.9898686045985392e-05,320.35143505813727
5900,0.7940597307682037,0.4290252393484116,0.060041761323809624,2.9061040464969962e-05,320.13487391552684
5950,0.8265801930427551,0.45347692430019376,0.06063837975263595,2.823046220067998e-05,319.91818768637523
6000,0.7434380233287812,0.4092711898684502,0.056171890869736674,2.7407231587178e-05,319.76549740632373
6050,0.8860313260555267,0.4843872526288033,0.06396903976798057,2.6591626478571507e-05,321.1334082311835
6100,0.842530899643898,0.46359503388404844,0.06185963034629822,2.578392215523245e-05,320.9145881699734
6150,0.8179143589735031,0.44837710618972776,0.06023421421647072,2.4984391230885565e-05,320.7060338229668
6200,0.806580718755722,0.43705314457416533,0.06042747139930725,2.4193303560596653e-05,320.499874238045
6250,0.8128140932321548,0.4470265907049179,0.06031941771507263,2.3410926149691983e-05,320.817109375
6300,0.8288415360450745,0.4553703773021698,0.0614786309748888,2.2637523063639534e-05,320.6173719300164
6350,0.8630514806509018,0.47449393033981324,0.06268977247178555,2.187335533892248e-05,320.4823164301594
6400,0.7839565443992614,0.42537196189165116,0.05923187144100666,2.1118680894935002e-05,320.84822066128254
6450,0.8379650610685349,0.45832071751356124,0.06140800282359123,2.0373754446930184e-05,321.13221005875937
6500,0.7863895499706268,0.4374891772866249,0.058594127893447874,1.963882742004934e-05,320.9149591739361
6550,0.7669205737113952,0.4177390450239182,0.05808967180550098,1.8914147864461834e-05,320.71491117695814
6600,0.8587849497795105,0.45913869559764864,0.06435599066317081,1.819996037164401e-05,320.55173151420826
6650,0.7707091873884201,0.42578343212604525,0.05734864629805088,1.7496505991825435e-05,321.1582254467154
6700,0.7684260612726211,0.4210589089989662,0.05869038209319115,1.6804022152630452e-05,320.9742877376613
6750,0.7944825279712677,0.4280564457178116,0.0600879231095314,1.6122742578942366e-05,320.7954959869385
6800,0.7896526527404785,0.4254870641231537,0.0598725263774395,1.5452897214017393e-05,320.60772043817184
6850,0.925701077580452,0.5082144683599472,0.06434358365833759,1.4794712141874944e-05,320.888850149447
6900,0.8124625700712204,0.44066072285175323,0.06083436571061611,1.4148409510990528e-05,321.0612394153208
6950,0.8180074381828308,0.4465955913066864,0.06013652093708515,1.3514207459316873e-05,320.9390386403036
7000,0.8502187997102737,0.4679886764287949,0.06097343228757381,1.2892320040658744e-05,320.7521434852055
7050,0.7507658916711807,0.41098876029253006,0.056926527097821235,1.2282957152426196e-05,321.91808595724984
7100,0.7801169562339783,0.4224432498216629,0.05864600546658039,1.1686324464790703e-05,321.73715813059204
7150,0.7840784525871277,0.4215943074226379,0.060634407848119735,1.1102623351268005e-05,321.5482963548674
7200,0.8755476683378219,0.4792603075504303,0.06263834275305272,1.053205082075119e-05,321.36631548404694
7250,0.7718101453781128,0.4234109339118004,0.058192960023880004,9.9747994510169e-06,321.68021869659424
7300,0.8268403708934784,0.44478744477033616,0.06108508765697479,9.431057323727111e-06,321.5273601388278
7350,0.7289865481853485,0.3983649623394012,0.055636434704065325,8.901007960948405e-06,321.3667667804121
7400,0.8272816616296769,0.45693560361862184,0.06072905324399471,8.384830263210228e-06,321.204835756405
7450,0.8534549087285995,0.4597278517484665,0.06315694704651832,7.882698449122967e-06,321.45804437214895
7500,0.7944175529479981,0.4294727146625519,0.05953855648636818,7.394781996576185e-06,321.2920440038045
7550,0.7906588703393936,0.4349558752775192,0.05912849642336369,6.921245585537144e-06,321.1274122402368
7600,0.748990865945816,0.4122450864315033,0.05583880238234997,6.462249042468374e-06,321.35356250562165
7650,0.8546764647960663,0.45639294147491455,0.06349090337753296,6.017947286383756e-06,321.6080779966965
7700,0.7902264261245727,0.426206718981266,0.06024606846272945,5.588490276560595e-06,321.4228936604091
7750,0.7452871006727219,0.40791923880577086,0.056416791304945944,5.174022961925989e-06,321.260414338881
7800,0.8498635518550873,0.468262631893158,0.06073255300521851,4.774685232134025e-06,321.532810651339
7850,0.7941679322719574,0.4335731080174446,0.058600260242819786,4.390611870350808e-06,321.7558015531795
7900,0.7535355335474014,0.4062084645032883,0.056155566573143,4.021932507762733e-06,321.63227751285217
7950,0.765166729092598,0.42615352690219876,0.05650647483766079,3.668771579823953e-06,321.4704776260088
8000,0.7868666690587998,0.4279623079299927,0.05917059078812599,3.3312482842571806e-06,321.3030325770378
8050,0.8658174514770508,0.47088517487049103,0.06347811408340931,3.0094765408226017e-06,322.321896612274
8100,0.8088348126411438,0.43654416739940644,0.05916140727698803,2.703564952867908e-06,322.15688714274654
8150,0.7854750257730484,0.425765683054924,0.05850848510861397,2.4136167706730017e-06,321.98270809431017
8200,0.7797965866327286,0.4152339941263199,0.05983374819159508,2.1397298566011388e-06,321.88159675132937
8250,0.8833256018161774,0.48002905428409576,0.0640745510905981,1.8819966520688992e-06,322.14706657872057
8300,0.7517766380310058,0.4113647273182869,0.05623312428593635,1.6405041463455287e-06,321.999899910157
8350,0.7963512450456619,0.4277582550048828,0.060045009031891826,1.4153338471927132e-06,321.8435787155243
8400,0.7805953365564346,0.42213421493768694,0.05822943806648254,1.206561753354239e-06,321.6980866591136
8450,0.731139754652977,0.39824959546327593,0.055129922330379486,1.0142583289052705e-06,321.95295020673404
8500,0.8013048720359802,0.43916617512702943,0.059783234670758245,8.384884794694075e-07,321.80186521305757
8550,0.8351862573623657,0.46094509690999985,0.06038008645176887,6.793115303120806e-07,321.69475304453
8600,0.819742066860199,0.44359547913074493,0.060378701500594614,5.36781206317176e-07,321.5483015637065
8650,0.8026558989286423,0.43244611024856566,0.061311574280261995,4.1094561385406256e-07,321.7844571405752
8700,0.7252472954988479,0.4011532238125801,0.05401014842092991,3.0184722454084526e-07,321.6458365560948
8750,0.816215586066246,0.43206502735614777,0.06214377038180828,2.095228609095002e-07,321.51747948782787
8800,0.7385721546411514,0.40244842737913133,0.055345902889966964,1.3400368397764384e-07,321.66986378756434
8850,0.7637426924705505,0.4163422906398773,0.05745094642043114,7.531518273118239e-08,321.907175004819
8900,0.7452542388439178,0.40572143226861956,0.05694333180785179,3.347716552135026e-08,321.76455240571096
8950,0.7514312613010407,0.40788785874843597,0.056269714683294295,8.503753379034744e-09,321.6233013462088
9000,0.7832634818553924,0.42707216531038283,0.058950997963547705,4.0337524872977136e-10,321.47623787985907
