step,loss,l1_final,l1_cv,lr,ms_per_step
4400,4.102182404994965,1.9875744026899338,0.1798689180612564,0.000765389920357979,330.81341938538986
4500,4.345776257514953,2.1149844884872437,0.1874705359339714,0.0007624937549982614,330.20011552174884
4600,4.166273376941681,2.0096531391143797,0.18212414629757404,0.0007594871710165911,330.9025979042053
4700,4.305614322423935,2.083866866827011,0.18453241012990473,0.000756371084247574,330.1983415826838
4800,4.485048277378082,2.1733162212371826,0.19237418740987777,0.0007531464438814266,329.5597490668297
4900,4.164336283206939,2.012749202251434,0.1789527155458927,0.000749814232174842,328.9386039850663
5000,4.387730524539948,2.1208878099918365,0.18869726546108723,0.0007463754641517858,328.4192413806915
5100,4.3271542429924015,2.1004367804527284,0.18546273604035377,0.00074283118729431,329.3297359055164
5200,4.415996220111847,2.1329056084156037,0.18975449822843074,0.0007391824812234796,329.13619513695056
5300,4.260250473022461,2.0426272428035737,0.18367210023105143,0.0007354304573705094,328.77378522225143
5400,3.979481421709061,1.9298344928026199,0.17477935798466204,0.000731576258638212,329.12057925153664
5500,3.9609420824050905,1.9100201117992401,0.17183372467756272,0.0007276210590528576,328.7382007078691
5600,3.9830544543266297,1.9153076368570328,0.17225231610238553,0.0007235660634065547,329.3451998489244
5700,4.026314854621887,1.9388088488578796,0.17177557446062564,0.0007194125068902587,328.82042796988236
5800,4.024002170562744,1.931384817957878,0.17400915503501893,0.000715161654717521,328.2614368816902
5900,3.8757960915565492,1.856324589252472,0.16642123356461525,0.0007108148017390925,327.6756471698567
6000,3.8784344255924226,1.8557699221372603,0.16787472270429135,0.000706373272048499,327.09842952092487
6100,3.9361900222301482,1.8921576499938966,0.17011923484504224,0.0007018384185787106,327.63549308307836
6200,4.122564527988434,1.9670188987255097,0.17617183186113836,0.0006972116226900243,327.0819898574583
6300,3.9554957902431487,1.8953955274820329,0.17100643716752528,0.0006924942937492884,326.5556568191165
6400,3.9646097242832186,1.9019060856103898,0.1701958580315113,0.000687687868700596,326.0193409025669
6500,3.937299108505249,1.8881861031055451,0.16949272058904172,0.0006827938116275781,325.53515302217926
6600,3.7880265843868255,1.80812628865242,0.164951384216547,0.0006778136133074287,326.0284336407979
6700,4.0555506658554075,1.9374007272720337,0.17238297380506992,0.0006727487907568005,325.5621208717574
6800,4.135706413984298,1.9776759660243988,0.1760418024659157,0.0006676008867697063,325.10620341581455
6900,3.9852609050273897,1.9053645449876786,0.17203746385872365,0.0006623714694475697,324.6890630238298
7000,3.871489189863205,1.845655328631401,0.16832880683243276,0.0006570621317215653,324.2582858630589
7100,3.838192790746689,1.8250597041845322,0.16606490023434162,0.0006516744908673972,324.8276583241745
7200,3.5940109956264497,1.7094274097681046,0.15500958800315856,0.0006462101880126608,324.4085952308443
7300,3.9128733575344086,1.8644902497529983,0.1664680304378271,0.0006406708876369397,324.4445394163262
7400,3.875779356956482,1.8371042156219481,0.1650344143807888,0.0006350582770647885,324.0851726725295
7500,3.945294828414917,1.8742009139060973,0.17029491536319255,0.0006293740659517585,323.82396783828733
7600,3.911657236814499,1.8537590312957763,0.16761766351759433,0.0006236199857636184,324.368903950641
7700,3.5819638204574584,1.6899033463001252,0.15437184259295464,0.0006177977892489348,324.00308373686556
7800,3.7787568056583405,1.7926243454217912,0.1623241800814867,0.0006119092499051668,323.68093582300037
7900,3.7879141783714294,1.8019953918457032,0.16055844217538834,0.0006059561614384424,323.3262673208985
8000,3.72274516582489,1.759926620721817,0.16102163910865783,0.000599940337217177,322.9805185496807
8100,3.6535839867591857,1.7366073364019394,0.1560612966120243,0.0005938636097197054,323.46658842063243
8200,3.7245876133441924,1.7634875720739365,0.15896233081817626,0.0005877278299760897,323.12753011540667
8300,3.7998242938518523,1.8018785738945007,0.16368854872882366,0.0005815348670042784,322.78624890798545
8400,3.710645751953125,1.7618751800060273,0.15912893004715442,0.0005752866072407854,322.44578832671755
8500,3.6807904827594755,1.72974602997303,0.15590172857046128,0.0005689849539660626,322.16358008104214
8600,3.70591614484787,1.745627048611641,0.15853340178728104,0.0005626318267247436,322.61405631553293
8700,3.475991621017456,1.6386130839586257,0.15027753300964833,0.0005562291607409297,322.30003318567384
8800,3.63365220785141,1.7106659239530564,0.1553987991064787,0.0005497789063287037,321.97426424785095
8900,3.626639975309372,1.7072227948904037,0.1547137973457575,0.0005432830282980448,321.66081149926345
9000,3.6105250346660616,1.7034667092561722,0.1541574815660715,0.0005367435053563279,321.34810423851013
9100,3.6330302226543427,1.710583939552307,0.15523973375558853,0.0005301623295055907,321.7853768055256
9200,3.605334597826004,1.701198127269745,0.15415507301688194,0.000523541505435751,321.54114946075106
9300,3.4643933296203615,1.6381302219629288,0.14834865219891072,0.0005168830499139575,321.431201324668
9400,3.7193617069721223,1.7549147886037826,0.15721716240048408,0.0005101889911702642,321.35541832193417
9500,3.5991828870773315,1.6924291396141051,0.15300834476947783,0.0005034613682798112,321.230692160757
9600,3.593370965719223,1.6884089422225952,0.15342824153602122,0.000496702230541703,321.8099324653546
9700,3.794594919681549,1.7760540199279786,0.16120784781873226,0.0004899136368547717,321.66996678126225
9800,3.490489366054535,1.6445059955120087,0.1496762116998434,0.000483097655090417,321.5289297639107
9900,3.5997406601905824,1.6884334945678712,0.15352162636816502,0.00047625636146271207,321.44645132199685
10000,3.735371193885803,1.759214655160904,0.1568049359321594,0.0004693918398959693,321.55193316936493
10100,3.559782191514969,1.6713063514232636,0.15168304972350596,0.00046250618138995585,322.0676354606553
10200,3.5019880056381227,1.6440605628490448,0.14761628963053228,0.0004556014833829554,321.93176360691297
10300,3.374478440284729,1.5711366581916808,0.14570897862315177,0.00044867984911286846,321.7890013074412
10400,3.577213238477707,1.6828531527519226,0.15090819731354713,0.000441743386976545,321.64900185970157
10500,3.519005635976791,1.6474586486816407,0.148663429915905,0.00043479420988754654,321.5156834693182
10600,3.3901716196537017,1.5827579587697982,0.14280934691429137,0.0004278344346325329,322.0345913914015
10700,3.405940692424774,1.5881446927785874,0.14372709140181542,0.0004208661812264674,321.9213884790367
10800,3.460841442346573,1.6299380910396577,0.14682313613593578,0.00041389157226684063,321.81487606631384
10900,3.4529390370845796,1.6149603432416917,0.14678714044392108,0.0004069127322871061,321.70686898975197
11000,3.3474885416030884,1.5565028238296508,0.14326777026057244,0.0003999317871095274,321.5632883201946
11100,3.58760752081871,1.678312718272209,0.15118838101625443,0.00039295086319763136,322.0466380291157
11200,3.5453034353256228,1.6574735486507415,0.14890706233680248,0.0003859720870084673,321.92087322473526
11300,3.5200503182411196,1.6501007944345474,0.14866535671055317,0.0003789975843448676,321.8354065861322
11400,3.517970802783966,1.647974538207054,0.14762616999447345,0.00037202947970790676,321.71752331549663
11500,3.3938854360580444,1.5828233730793,0.14463155046105386,0.0003650698956497588,321.61066901165503
11600,3.336583744287491,1.5545003646612168,0.14097669035196303,0.0003581209521271471,322.0713217710626
11700,3.3737958204746246,1.571878125667572,0.14168001912534237,0.00035118476585558445,321.94777517237213
11800,3.5477361595630645,1.6500399404764174,0.14860813453793525,0.00034426344966460143,321.83882080902487
11900,3.372452875375748,1.563821969628334,0.14207211516797544,0.0003373591118541581,321.72229836968813
12000,3.306126530170441,1.5357858896255494,0.1390759276598692,0.00033047385555243556,321.61537526051205
12100,3.3025604128837585,1.5296695679426193,0.14043434903025628,0.0003236097780752019,322.0633643914845
12200,3.431688914299011,1.603498054742813,0.1442996134608984,0.00031676897028695087,321.953510808163
12300,3.265588691234589,1.5185127276182175,0.13747214570641517,0.000309953515964003,321.80844556994555
12400,3.3432648468017576,1.5523706871271132,0.14036548353731632,0.0003031654911597679,321.68440159290066
12500,3.405836468935013,1.5815850120782853,0.14224528096616268,0.00029640696357235795,321.5817415809631
12600,3.50394655585289,1.6316499084234237,0.14622712031006813,0.0002896799919147476,321.99693834970867
12700,3.2932686650753022,1.5296514761447906,0.1385692648589611,0.00028298662528766945,322.1212654977333
12800,3.2416292238235473,1.501415730714798,0.1368333011865616,0.00027632890255543827,322.0079122297466
12900,3.2977508866786955,1.5243837320804596,0.13954453997313976,0.000269708851724893,321.90148019051367
13000,3.5157858109474183,1.6404622685909271,0.14665755711495876,0.0002631284893276466,321.79795012107263
13100,3.290423283576965,1.5201962780952454,0.13754998601973056,0.00025658981980583047,322.31290782680946
13200,3.1965632688999177,1.475884298682213,0.13531997039914131,0.0002500948349015225,322.24717472538805
13300,3.3705422937870027,1.5734571301937104,0.1407596767693758,0.0002436455130500431,322.3423422189583
13400,3.3656358993053437,1.5585704976320267,0.14051951855421066,0.00023724381877730417,322.1359101516097
13500,3.4672481882572175,1.6030130952596664,0.14489540837705137,0.00023089170210139557,321.98811656457406
13600,3.211744623184204,1.482808900475502,0.13560928888618945,0.00022459109793859132,322.32111664379346
13700,3.2725417518615725,1.5120854181051255,0.13774973563849927,0.00021834392551395456,322.19291563451725
13800,3.159037503004074,1.456261677145958,0.13355731904506685,0.00021215208777672362,322.0860506486202
13900,3.3981042754650117,1.570921002626419,0.13997437573969365,0.00020601747082065518,321.9103717975479
14000,3.3320619797706605,1.537652530670166,0.138467433154583,0.00019994194330950115,321.791511961392
14100,3.181209193468094,1.4657666105031968,0.13509883902966976,0.00019392735590779633,322.19012431219113
14200,3.2318412125110627,1.4949665915966035,0.1338817982375622,0.00018797554071712822,322.03305130273526
14300,3.2704979372024536,1.509454503059387,0.1360861574113369,0.00018208831071806004,321.92835249267256
14400,3.2827493381500243,1.5115268021821975,0.13599675834178926,0.0001762674592178807,322.03275771604643
14500,3.1942680609226226,1.470900906920433,0.1329704025387764,0.00017051475930434477,321.8661664929883
14600,3.1964787638187406,1.4731842792034149,0.13260180465877056,0.00016483196330557384,322.14690108821816
14700,3.2388453698158264,1.4946443396806717,0.1337347660958767,0.00015922080225627946,321.9955319612205
14800,3.2047600173950195,1.475776818394661,0.13471085421741008,0.0001536829853704736,321.85351711672706
14900,3.2355117321014406,1.4914214581251144,0.1350885344296694,0.00014822019952082593,321.7140980694918
15000,3.474315491914749,1.6039652413129806,0.1435293598473072,0.00014283410872482552,321.75450531641644
15100,3.247136524915695,1.4986083525419236,0.13434556059539318,0.00013752635363790497,322.0802253445253
15200,3.0944339489936827,1.4252445471286774,0.13085035391151906,0.00013229855105368094,322.02627778053284
15300,3.3970164215564727,1.563166173696518,0.1397845671325922,0.00012715229341146383,322.1178842993344
15400,3.2105162715911866,1.4752624696493148,0.1336319724470377,0.000122089148311184,322.0150872794065
15500,3.373382365703583,1.5489932692050934,0.1394519579410553,0.00011711065803588711,321.89480140132287
15600,3.1204895627498628,1.4350702804327011,0.12931875310838223,0.0001122183390819384,322.17923612166675
15700,3.2102795207500456,1.4684000819921494,0.13432678274810314,0.00010741368169708455,322.0612586683528
15800,3.299856793880463,1.5164188361167907,0.136728705316782,0.00010269814942650857,322.25102192238916
15900,3.181780217885971,1.4633208698034286,0.13227078437805176,9.807317866702044e-05,322.25623487676467
16000,3.1196832406520842,1.4309775286912918,0.13126766219735145,9.354017822951646e-05,322.2557743638754
16100,3.269684191942215,1.5023873049020766,0.1343606387078762,8.91005289098424e-05,322.6200270208513
16200,3.2028071093559265,1.4637235862016678,0.1348115511983633,8.475558306818873e-05,322.49816682603625
16300,3.2926206302642824,1.514178227186203,0.13679943308234216,8.050666421714922e-05,322.36371755599976
16400,3.127306615114212,1.4329120028018951,0.1306751398742199,7.6355066618566e-05,322.22119965204377
16500,3.286583868265152,1.5074954950809478,0.135455042719841,7.230205488928523e-05,322.0843020063458
16600,2.941580021381378,1.3461727994680404,0.1213187250867486,6.834886361594185e-05,322.442475499877
16700,3.1486993479728698,1.4444318413734436,0.1313642358034849,6.449669697889334e-05,322.32889790734845
16800,3.111763207912445,1.4272157990932464,0.1291482689604163,6.074672838541398e-05,322.204007761819
16900,3.023059949874878,1.3804739785194398,0.12664840124547483,5.7100100112264235e-05,322.0965704974338
17000,3.122374917268753,1.4290211084485054,0.12983346678316593,5.3557922957741717e-05,321.96397638320923
17100,3.276888899803162,1.498605427145958,0.13526958025991917,5.012127590332141e-05,322.1957888798407
17200,3.1006967186927796,1.4141455852985383,0.12919804219156503,4.6791205784987805e-05,322.0597414914952
17300,3.2528411781787874,1.49331796169281,0.13388544209301473,4.3568726974358086e-05,321.96803939135776
17400,3.167094464302063,1.4470293426513672,0.13043292663991451,4.045482106969472e-05,321.86343806913527
17500,3.218338214159012,1.4745322287082672,0.13131756857037544,3.745043659690135e-05,321.7773435320173
17600,3.1602365231513976,1.450004540681839,0.1323732828348875,3.4556488720592586e-05,322.0745501870459
17700,3.1337968635559084,1.4317236351966858,0.12992872878909112,3.1773858965325756e-05,321.9611599485753
17800,3.2549175989627837,1.4953448504209519,0.1345229770243168,2.9103394947080346e-05,321.8526663003343
17900,3.2758079862594602,1.4963133317232131,0.13462913513183594,2.6545910115065628e-05,321.75133490695634
18000,3.166391816139221,1.4462026929855347,0.13110733166337013,2.4102183503936415e-05,321.7613596253925
18100,3.1062431252002716,1.417599803209305,0.1300055478513241,2.177295949649129e-05,321.9802807707813
18200,2.957393009662628,1.3486226743459702,0.12474407352507115,1.955894759692664e-05,321.84491722138375
18300,3.0693884289264677,1.394315688610077,0.12826161541044712,1.746082221471466e-05,321.72744787455906
18400,3.2580513668060305,1.4892003041505815,0.1345761575549841,1.5479222459171837e-05,321.58310330432397
18500,3.155757678747177,1.4384041452407836,0.1296869621425867,1.3614751944779902e-05,321.4540024963585
18600,3.134204981327057,1.4336782890558242,0.13053820110857486,1.1867978607318981e-05,321.664447797242
18700,3.056512376070023,1.3888472348451615,0.12820429362356664,1.023943453086911e-05,321.53348538964826
18800,3.163823311328888,1.4452000540494918,0.1319881596416235,8.729615785732005e-06,321.39121489321934
18900,3.181884527206421,1.4590523594617844,0.13204758390784263,7.338982277323384e-06,321.2505998687139
19000,3.1428617787361146,1.4377570754289628,0.12925635185092688,6.0679576060812744e-06,321.15148279541415
19100,3.1937040209770204,1.459288428425789,0.1326399664580822,4.9169289384332625e-06,321.3786955653685
19200,3.065967766046524,1.3994007831811905,0.12777825877070426,3.886246888861743e-06,321.3006577640772
19300,3.127821850776672,1.4266759961843491,0.12923073083162306,2.9762254131034695e-06,321.2809110923135
19400,3.1647545611858368,1.4437173861265182,0.12908562142401933,2.187141712515502e-06,321.21756211998536
19500,3.0569973289966583,1.3944234746694564,0.12641372732818126,1.519236149637091e-06,321.1315528918535
19600,3.198126555681229,1.4654061943292618,0.1319595082104206,9.727121749728884e-07,321.46290033447497
19700,3.287234665155411,1.5050243097543716,0.13567106671631335,5.477362650197974e-07,321.4568943541667
19800,3.1105833196640016,1.415539988875389,0.13017193973064423,2.4443787155684596e-07,321.5790900076278
19900,2.9483355259895325,1.3454934430122376,0.12259426377713681,6.290938221280065e-08,321.7278515633626
20000,2.988008499145508,1.3616827356815338,0.12438072651624679,3.2060923239897386e-09,321.6749693632126
